,Abundance: F1: 128C  Sample  1  C,Abundance: F2: 128C  Sample  2  C,Abundance: F3: 128C  Sample  3  C,Abundance: F1: 12       9C  Sample  1  A,Abundance: F2: 129C  Sample  2  A,Abundance: F3: 129C  Sample  3  A,Abundance: F1: 130C  Sample  1  AB,Abundance: F2: 130C  Sample  2  AB,Abundance: F3: 130C  Sample  3  AB,Abundance: F1: 131  Sample  1  B,Abundance: F2: 131  Sample  2  B,Abundance: F3: 131  Sample  3  B,Abundances Count: F1: 128C  Sample  1  C,Abundances Count: F2: 128C  Sample  2  C,Abundances Count: F3: 128C  Sample  3  C,Abundances Count: F1: 129C  Sample  1  A,Abundances Count: F2: 129C  Sample  2  A,Abundances Count: F3: 129C  Sample  3  A,Abundances Count: F1: 130C  Sample  1  AB,Abundances Count: F2: 130C  Sample  2  AB,Abundances Count: F3: 130C  Sample  3  AB,Abundances Count: F1: 131  Sample  1  B,Abundances Count: F2: 131  Sample  2  B,Abundances Count: F3: 131  Sample  3  B,Found in File: [F1],Found in File: [F2],Found in File: [F3],Found in Fraction: F1.1,Found in Fraction: F1.2,Found in Fraction: F1.3,Found in Fraction: F1.4,Found in Fraction: F1.5,Found in Fraction: F1.6,Found in Fraction: F2.1,Found in Fraction: F2.2,Found in Fraction: F2.3,Found in Fraction: F2.4,Found in Fraction: F2.5,Found in Fraction: F2.6,Found in Fraction: F3.1,Found in Fraction: F3.2,Found in Fraction: F3.3,Found in Fraction: F3.4,Found in Fraction: F3.5,Found in Fraction: F3.6,Found in Sample: [S1] F1: 128C  Sample  1  C,Found in Sample: [S5] F2: 128C  Sample  2  C,Found in Sample: [S9] F3: 128C  Sample  3  C,Found in Sample: [S2] F1: 129C  Sample  1  A,Found in Sample: [S6] F2: 129C  Sample  2  A,Found in Sample: [S10] F3: 129C  Sample  3  A,Found in Sample: [S3] F1: 130C  Sample  1  AB,Found in Sample: [S7] F2: 130C  Sample  2  AB,Found in Sample: [S11] F3: 130C  Sample  3  AB,Found in Sample: [S4] F1: 131  Sample  1  B,Found in Sample: [S8] F2: 131  Sample  2  B,Found in Sample: [S12] F3: 131  Sample  3  B,Found in Sample Group: C,Found in Sample Group: A,Found in Sample Group: AB,Found in Sample Group: B,Modifications,normalized Abundance: F2: 128C  Sample  2  C,normalized Abundance: F2: 129C  Sample  2  A,normalized Abundance: F1: 12       9C  Sample  1  A,normalized Abundance: F1: 128C  Sample  1  C,normalized Abundance: F1: 130C  Sample  1  AB,normalized Abundance: F1: 131  Sample  1  B,average_normalized : F1: 12,P VALUE of : F1: 12,average_normalized : F1: 13,P VALUE of : F1: 13,average_normalized_of_CONTROL
86,3527.5,4421.5,3420.6,4735.7,6038.5,4804.5,2767.3,3611.5,2814.3,3655.7,4609.7,3517.1,26.0,27.0,22.0,26.0,27.0,22.0,26.0,27.0,22.0,26.0,27.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,17.041459966585272,14.37185146715139,13.536227667649666,19.719850711453233,18.47475020253848,18.546070747722943,25.10344827586207,25.10344827586207,26.06896551724138,22.0,22.0,13.941310147218653,16.14275282949982,16.964501409206818,15.411902373788031,23.03448512037259,17.02224603737058,25.10344827586207,25.10344827586207,26.06896551724138,26.06896551724138,26.06896551724138,22.0,22.0,20.17873389382423,,21.148537770838832,,
87,7089.7,7279.1,5248.2,7486.2,7785.7,5618.2,5728.0,6005.2,4366.2,8768.7,9280.5,6695.0,39.0,39.0,37.0,39.0,39.0,37.0,39.0,39.0,37.0,39.0,39.0,37.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],26.939159491067983,29.748117372111142,32.468506592258564,25.425658968975974,28.34566567647853,28.77300007060651,37.6551724137931,37.6551724137931,37.6551724137931,37.0,37.0,28.01976089319237,26.575757575757578,28.208562609045764,31.028084252758276,26.935652888599705,32.402814028658845,37.6551724137931,37.6551724137931,37.6551724137931,37.6551724137931,37.6551724137931,37.0,37.0,32.605965946625275,,33.495884178229076,,
88,148.6,41.4,82.8,136.0,34.2,78.8,85.0,35.5,42.7,144.2,40.2,76.7,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,High,High,High,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,0.48939724971083404,0.4414437808361465,0.5339398828336793,0.11168649405178448,0.44720496894409933,0.2813904775353621,1.9310344827586208,1.9310344827586208,0.9655172413793104,1.0,1.0,0.5872937456773045,0.1511500547645126,0.16675614011542075,0.1344032096288867,0.377795280983528,0.3712167044059945,1.9310344827586208,1.9310344827586208,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,1.0,0.8302408237098597,,0.811325832710063,,
89,16532.5,23018.1,11617.5,18169.8,25831.2,12918.3,12563.1,17823.8,8850.3,18829.2,26746.5,13315.1,28.0,31.0,33.0,28.0,31.0,33.0,28.0,31.0,33.0,28.0,31.0,33.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,65.38419226320524,65.24591015320696,69.72025549134477,84.35661301609518,62.74642182014583,58.32295417637506,27.03448275862069,27.03448275862069,29.931034482758623,33.0,33.0,65.339393340579,84.03833515881709,83.72473493490806,89.42326980942829,61.93493373514605,64.44312308782605,27.03448275862069,27.03448275862069,29.931034482758623,29.931034482758623,29.931034482758623,33.0,33.0,50.52512244730664,,50.674296848632444,,
90,8347.6,7470.3,5386.3,9409.0,8495.0,6093.6,6243.5,5693.4,4073.3,8465.2,7673.5,5445.8,31.0,31.0,32.0,31.0,31.0,32.0,31.0,31.0,32.0,31.0,31.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],33.85837295977381,32.42534406647624,31.344714952591286,27.742010730114302,29.091547394004863,26.842806373414298,29.931034482758623,29.931034482758623,29.931034482758623,32.0,32.0,32.99120640252939,27.27382256297919,26.743926989665812,25.655299231026415,29.21488990103079,26.35686999809863,29.931034482758623,29.931034482758623,29.931034482758623,29.931034482758623,29.931034482758623,32.0,32.0,30.463445447695516,,29.37624519224026,,
91,73.0,8.2,4.6,91.2,7.1,4.0,60.6,1.5,4.5,81.8,7.1,7.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High,High,High,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,0.32818403804138285,0.31472344845494676,0.3028868406088417,0.0231863774201073,0.024844720496894408,0.029654734166490154,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,1.0,0.28850904060863547,0.029937933552391383,0.0070460340893839755,0.023737880307589436,0.019177425430635938,0.034362954384388016,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,1.0,0.5381847166660539,,0.5561813442515059,,
92,3725.4,3208.6,3309.4,4272.6,3719.2,3766.1,3162.0,2705.4,2788.2,4367.0,3749.2,3842.6,30.0,31.0,34.0,30.0,31.0,34.0,30.0,31.0,34.0,30.0,31.0,34.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,15.374990361136101,16.421708647104648,16.17001018262606,12.145742943783532,17.874156089657035,18.3740732895573,28.965517241379313,28.965517241379313,29.931034482758623,34.0,34.0,14.72344629977275,11.714494341000366,12.708227083612938,12.534938147776664,18.0560254785795,18.59761810104921,28.965517241379313,28.965517241379313,29.931034482758623,29.931034482758623,29.931034482758623,34.0,34.0,22.929340952671087,,23.389145183294303,,
93,14140.8,13668.0,9933.2,16387.1,15955.4,11519.9,11818.5,11614.0,8520.6,17314.1,16772.9,12254.6,31.0,33.0,30.0,31.0,33.0,30.0,31.0,33.0,30.0,31.0,33.0,30.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,58.969129931885355,61.37886263308232,64.11018394847855,52.10534173081409,53.64947339994599,56.15025065311022,29.931034482758623,29.931034482758623,31.862068965517242,30.0,30.0,55.88696769093963,49.901423877327495,54.55509327607032,56.077900367769985,55.23050580459574,59.31045926745372,29.931034482758623,29.931034482758623,31.862068965517242,31.862068965517242,31.862068965517242,30.0,30.0,45.28067092985009,,42.031586626632766,,
94,9562.9,10651.6,5611.8,11004.9,12234.8,6696.6,8320.8,9250.7,4971.0,11324.0,12716.3,6694.2,33.0,33.0,31.0,33.0,33.0,31.0,33.0,33.0,31.0,33.0,33.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,39.6012337745791,43.21371072448714,41.930202726827915,39.95502682528575,30.309478800972187,32.75859634258279,31.862068965517242,31.862068965517242,31.862068965517242,31.0,31.0,37.7942891018674,38.88864549105514,43.4538317004429,42.5152123035774,32.10588678469916,32.39894214647469,31.862068965517242,31.862068965517242,31.862068965517242,31.862068965517242,31.862068965517242,31.0,31.0,35.03222328102606,,34.497473258131,,
95,24681.0,24282.9,15038.8,23135.5,23073.3,14590.9,17380.8,17026.0,10602.1,28434.2,28221.4,16937.9,27.0,29.0,26.0,27.0,29.0,26.0,27.0,29.0,26.0,27.0,29.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],83.25330934327206,90.26642430537522,105.28539123765192,75.35017494751575,81.22495274102079,69.8672126903434,26.06896551724138,26.06896551724138,28.0,26.0,26.0,97.54372097618811,88.65607886089815,79.9771842705677,94.35439652290205,69.95397417896648,81.9769415587783,26.06896551724138,26.06896551724138,28.0,28.0,28.0,26.0,26.0,57.9441269363329,,53.89232518482951,,
96,9485.4,7921.4,6994.9,10962.7,9342.0,8355.6,8402.7,7019.2,6270.7,12236.9,10270.6,9198.5,27.0,28.0,29.0,27.0,28.0,29.0,27.0,28.0,29.0,27.0,28.0,29.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,39.44937668680118,43.63905479096339,45.31046430129994,30.508047585724285,37.77963813124494,41.32354256395773,26.06896551724138,26.06896551724138,27.03448275862069,29.0,29.0,37.48799525738563,28.920774005111355,32.97168165346933,34.338348378468744,40.05972398205541,44.519385338703266,26.06896551724138,26.06896551724138,27.03448275862069,27.03448275862069,27.03448275862069,29.0,29.0,34.10750344119045,,31.503022148118355,,
97,8629.4,10573.2,2667.1,9387.8,11500.8,3041.8,6229.2,7545.7,1993.8,9261.1,11385.6,2868.1,38.0,39.0,24.0,38.0,39.0,24.0,37.0,39.0,24.0,38.0,39.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,33.78208456496594,32.351077642170864,34.29175207289174,37.55801259622113,14.405076964623278,13.139024218032903,36.689655172413794,35.724137931034484,37.6551724137931,24.0,24.0,34.104930342851496,38.60240963855422,35.444839618843105,38.06619859578736,14.5834731687271,13.8811816154737,36.689655172413794,36.689655172413794,37.6551724137931,37.6551724137931,37.6551724137931,24.0,24.0,29.41781759783157,,31.463681582034138,,
98,22992.2,20832.4,14667.6,25243.9,23214.3,16275.9,16670.5,15328.3,10712.6,23535.3,21371.3,15001.8,31.0,30.0,30.0,31.0,30.0,30.0,31.0,30.0,30.0,31.0,30.0,30.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],90.84040611746562,86.57751233445859,87.14587603644587,75.81063680895731,79.22009181744532,70.59540116265387,29.931034482758623,29.931034482758623,28.965517241379313,30.0,30.0,90.86928169153245,76.05841548010224,72.00248288820292,71.45202273487128,78.03246464162187,72.60650268784678,29.931034482758623,29.931034482758623,28.965517241379313,28.965517241379313,28.965517241379313,30.0,30.0,58.092500953120286,,51.367676216448665,,
99,40.8,476.2,113.1,55.5,497.5,115.0,38.7,345.8,87.8,56.5,526.0,149.9,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,0.1997172599922889,0.20098675668657492,0.20920668086063027,1.6246792628878004,0.6108560626519038,0.5785968132928523,0.9655172413793104,0.9655172413793104,2.896551724137931,2.0,2.0,0.1612488884497579,1.7385907265425338,1.6243457254059859,1.7586091608157808,0.5513509811307832,0.7254939242563048,0.9655172413793104,0.9655172413793104,2.896551724137931,2.896551724137931,2.896551724137931,2.0,2.0,1.1137844584789638,,1.6292560816748891,,
100,20123.1,23462.1,13374.5,23853.2,27599.8,15863.4,17326.0,20252.5,11476.8,25719.8,30314.2,16809.4,34.0,33.0,31.0,34.0,33.0,31.0,34.0,33.0,31.0,34.0,32.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,85.83595938825344,89.98182290314205,95.23458390087148,90.13230697457429,72.23602484472049,75.63143401821648,32.827586206896555,32.827586206896555,31.862068965517242,31.0,31.0,79.53008595988538,85.6593647316539,95.13320359683264,101.3513874958208,76.05479264408753,81.35502048294818,32.827586206896555,32.827586206896555,31.862068965517242,31.862068965517242,30.896551724137932,31.0,31.0,60.77903394628077,,57.02767053693798,,
101,4323.9,4832.6,2974.4,4903.5,5483.5,3268.1,3916.2,4371.6,2659.7,5162.8,5974.2,3536.9,38.0,35.0,37.0,38.0,35.0,37.0,38.0,35.0,37.0,38.0,35.0,37.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,17.645289808507904,20.338613347182548,19.116677025615257,17.90739444833217,16.064812314339726,17.527265880580856,36.689655172413794,36.689655172413794,33.793103448275865,37.0,37.0,17.08882521489971,17.643665571376417,20.53496175010066,19.973921765295888,15.668436012465326,17.11807512142845,36.689655172413794,36.689655172413794,33.793103448275865,33.793103448275865,33.793103448275865,37.0,37.0,26.342951510696537,,27.44511585578628,,
102,10938.8,10132.5,5560.8,13000.4,12007.7,6581.0,9157.2,8588.8,4669.6,13496.3,12543.6,6797.6,27.0,27.0,25.0,27.0,27.0,25.0,27.0,27.0,25.0,27.0,27.0,25.0,High,High,High,Not Found,High,High,High,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,46.78205886132888,47.55751752791483,49.97373675928008,39.213389316538375,30.034026465028354,30.772388147520537,26.06896551724138,26.06896551724138,26.06896551724138,25.0,25.0,43.23209169054441,36.9934282584885,40.34465172460072,41.937813440320966,31.551659189753778,32.8993829187769,26.06896551724138,26.06896551724138,26.06896551724138,26.06896551724138,26.06896551724138,25.0,25.0,33.8672739663032,,31.331065754514785,,
103,1560.7,2812.8,1376.2,1364.4,2577.3,1292.5,975.8,1880.1,860.7,1489.7,2844.0,1318.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4.909805937540162,5.067774603998961,5.516021105806742,8.416655003498951,7.43289224952741,5.671962154910683,8.689655172413794,8.689655172413794,9.655172413793103,9.0,9.0,6.168165201067088,10.269441401971523,8.831499127633874,9.508525576730191,6.196705592274237,6.3789258983976636,8.689655172413794,8.689655172413794,9.655172413793103,9.655172413793103,9.655172413793103,9.0,9.0,7.459053983082145,,8.592160798790884,,
104,13114.2,12823.3,7270.7,15598.9,14812.5,8621.7,10799.4,10449.0,6095.9,15479.7,14859.0,8549.8,30.0,29.0,27.0,30.0,29.0,27.0,30.0,29.0,27.0,30.0,29.0,27.0,High,High,High,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,56.13278498907595,56.08621137366918,57.31781695076635,48.372988103568936,39.26924115581961,40.171620890112735,28.965517241379313,28.965517241379313,28.0,27.0,27.0,51.829661100681754,46.817451624680544,49.08267346664877,49.679037111334004,41.33550220882847,41.379772872625445,28.965517241379313,28.965517241379313,28.0,28.0,28.0,27.0,27.0,39.75288163143376,,36.61962560519674,,
105,18193.3,11885.4,8038.9,21568.6,14111.0,9602.1,15284.6,9844.5,6850.5,22629.6,14197.2,9833.8,20.0,17.0,19.0,20.0,17.0,19.0,20.0,17.0,19.0,20.0,17.0,19.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,77.61480529494922,79.37990132433134,83.7922744283844,46.08210870072312,43.41830947880097,45.14439031278684,19.310344827586206,19.310344827586206,16.413793103448278,19.0,19.0,71.90317162335737,43.393209200438115,46.24312172862703,47.466399197592786,46.03588918187734,47.59414377819646,19.310344827586206,19.310344827586206,16.413793103448278,16.413793103448278,16.413793103448278,19.0,19.0,42.58784293623605,,32.96138489812356,,
106,5907.1,5747.3,3283.1,6753.6,6470.1,3801.6,5052.7,4910.5,2858.4,7426.5,7309.8,4238.3,32.0,31.0,32.0,32.0,31.0,32.0,32.0,31.0,32.0,32.0,31.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,24.302891659169774,26.240976369774085,27.498644520557004,21.12932120363891,17.732109100729136,18.836687142554545,30.896551724137932,30.896551724137932,29.931034482758623,32.0,32.0,23.345914435332478,20.98320554947061,23.06636693061334,24.439317953861586,18.226225129276393,20.51274782638757,30.896551724137932,30.896551724137932,29.931034482758623,29.931034482758623,29.931034482758623,32.0,32.0,26.49679708431436,,26.627691132422594,,
107,890.3,818.3,827.2,772.6,704.2,812.9,579.3,479.9,610.9,862.0,809.9,882.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,High,High,High,Not Found,High,Not Found,Not Found,Not Found,High,Not Found,High,Not Found,Not Found,High,High,Not Found,High,Not Found,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,2.7802081994602235,3.008569202804466,3.1917904230418284,2.299696757639375,4.467728868485012,4.025794911624185,4.827586206896552,4.827586206896552,4.827586206896552,5.0,5.0,3.5186246418338105,2.987586710478277,2.254261172996913,2.7077900367769976,3.8973322831409885,4.271654019670544,4.827586206896552,4.827586206896552,4.827586206896552,4.827586206896552,4.827586206896552,5.0,4.0,4.023322453067704,,4.059629223029253,,
108,7561.7,8213.2,7774.2,8140.8,8654.4,8273.5,6108.2,6655.5,6419.9,8482.2,9334.7,8873.1,20.0,19.0,20.0,20.0,19.0,20.0,20.0,19.0,20.0,20.0,19.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,29.29474360622028,31.722669436509996,31.407662095505103,28.26256123163051,41.98865784499055,42.30676175010002,19.310344827586206,19.310344827586206,18.344827586206897,20.0,20.0,29.885189210552316,29.986126323475727,31.263253254596698,31.209294550317622,39.66610732509161,42.94449726029765,19.310344827586206,19.310344827586206,18.344827586206897,18.344827586206897,18.344827586206897,20.0,20.0,27.449870291485073,,26.046895410624984,,
109,3510.5,4892.7,4792.3,3837.0,5249.2,5232.6,3084.8,4591.1,4524.1,4926.1,7128.7,6828.9,24.0,30.0,31.0,24.0,30.0,31.0,24.0,30.0,31.0,24.0,30.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,13.807479758385812,16.020773824980527,18.240230629868158,17.142243993468625,25.883337834188495,29.813551742804023,23.17241379310345,23.17241379310345,28.965517241379313,31.0,31.0,13.874123110364588,17.863088718510404,21.566031405180514,23.833834837846876,25.086949077086405,33.05087030923202,23.17241379310345,23.17241379310345,28.965517241379313,28.965517241379313,28.965517241379313,31.0,31.0,23.47436023738926,,25.42432898219736,,
110,8894.0,10414.8,7444.4,10004.7,11740.5,8493.9,6838.0,8008.9,5826.3,9249.7,10764.1,7703.5,35.0,33.0,35.0,35.0,33.0,35.0,35.0,33.0,35.0,35.0,33.0,35.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],36.00200488369104,35.5128538042067,34.24954045940836,38.3407977606718,40.20739940588712,38.394972816493684,33.793103448275865,33.793103448275865,31.862068965517242,35.0,35.0,35.15067681059184,38.024096385542165,37.62065494564488,35.988298228017385,40.72278346631965,37.283805507061004,33.793103448275865,33.793103448275865,31.862068965517242,31.862068965517242,31.862068965517242,35.0,35.0,35.65053136294797,,35.22790224125234,,
111,3741.5,3990.8,3770.1,3893.6,4151.2,3888.7,2645.8,2751.7,2622.1,3805.0,4002.9,3681.9,29.0,26.0,32.0,29.0,26.0,32.0,29.0,26.0,32.0,29.0,26.0,32.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],14.011155378486055,13.740846533367957,14.08905169335749,13.556519710753442,20.362408857682958,17.279484101767515,28.0,28.0,25.10344827586207,32.0,32.0,14.787076375852187,14.570281124497994,12.925714669171922,13.383149448345035,18.64381356802849,17.819853767306796,28.0,28.0,25.10344827586207,25.10344827586207,25.10344827586207,32.0,32.0,21.649355868297953,,22.110787213906818,,
112,3081.1,3017.5,2850.7,3357.0,3310.8,3061.9,2297.7,2259.6,2006.3,3013.4,3078.0,2774.5,27.0,27.0,28.0,27.0,27.0,28.0,27.0,27.0,28.0,27.0,27.0,28.0,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],12.080195347641691,11.933004414437807,11.15793649744112,10.812036389083277,15.396705374021062,13.221398479606487,26.06896551724138,26.06896551724138,26.06896551724138,28.0,28.0,12.177057603003655,11.01679445052939,10.61414575224802,10.29087261785356,14.679839731516045,13.428171399927402,26.06896551724138,26.06896551724138,26.06896551724138,26.06896551724138,26.06896551724138,28.0,28.0,18.982561186723235,,19.888593010868078,,
113,3908.9,3318.9,2579.5,4325.2,3652.8,2854.5,2841.5,2417.6,1847.8,3869.1,3348.4,2535.4,29.0,30.0,28.0,29.0,30.0,28.0,29.0,30.0,28.0,29.0,30.0,28.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,15.564271944480142,14.75720592054012,14.32639944987371,11.928901329601121,13.93194706994329,12.176892842853444,28.0,28.0,28.965517241379313,28.0,28.0,15.448671079932813,12.117196056955095,11.356328009663132,11.194918087596122,13.685490222937572,12.27096261213766,28.0,28.0,28.965517241379313,28.965517241379313,28.965517241379313,28.0,28.0,20.33192143624283,,21.15154752256618,,
114,14613.5,14478.9,10059.0,14970.6,14913.9,10386.4,10537.4,10292.2,7327.0,15249.5,14900.9,10598.2,30.0,33.0,26.0,30.0,33.0,26.0,30.0,33.0,26.0,30.0,33.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,53.87184166559568,54.72552583744482,56.465438580250996,48.70412876137159,54.3289224952741,48.28449716397186,28.965517241379313,28.965517241379313,31.862068965517242,26.0,26.0,57.75516253334651,52.861993428258494,48.34612803650517,49.819124038783016,49.79610287318928,51.29372720515791,28.965517241379313,28.965517241379313,31.862068965517242,31.862068965517242,31.862068965517242,26.0,26.0,41.652132541107726,,39.6453445765039,,
115,13743.4,12203.8,6189.1,16296.7,14388.6,7302.4,12323.0,11149.9,5459.5,17800.8,15903.4,7947.4,29.0,26.0,26.0,29.0,26.0,26.0,29.0,26.0,26.0,29.0,26.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,58.64382470119522,63.99896130875098,65.91232362237004,46.98866340097971,33.42749122333243,35.97778248487844,28.0,28.0,25.10344827586207,26.0,26.0,54.31637190000988,44.555677254472435,52.37505032881492,53.170845870946174,35.010307866168965,38.46424558795568,28.0,28.0,25.10344827586207,25.10344827586207,25.10344827586207,26.0,26.0,39.82295409248808,,35.477141818150336,,
116,8525.8,11495.3,6630.2,9460.3,12680.6,7451.4,5740.2,7768.9,4569.5,8070.4,10903.6,6243.4,30.0,31.0,31.0,30.0,31.0,31.0,30.0,31.0,31.0,30.0,31.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,34.04297648117208,29.81147753830174,29.882860127745673,41.410870072311646,35.809883877936805,30.112735060839277,28.965517241379313,28.965517241379313,29.931034482758623,31.0,31.0,33.69548463590554,41.96896677619569,36.49328949134344,36.45469742561016,35.72466696346016,30.217136535702554,28.965517241379313,28.965517241379313,29.931034482758623,29.931034482758623,29.931034482758623,31.0,31.0,31.90298837489313,,32.63679844301939,,
117,21075.6,25196.6,16283.6,17313.3,19945.6,13333.9,11523.3,13217.8,8884.7,18489.6,22014.1,14295.2,27.0,25.0,23.0,27.0,25.0,23.0,27.0,25.0,23.0,27.0,25.0,23.0,High,High,High,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,High,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,62.3020691427837,59.8457543495196,68.46279374231344,65.13608584091439,87.94815014852821,58.54964814422557,26.06896551724138,26.06896551724138,24.137931034482758,23.0,23.0,83.2945361130323,91.99196787148594,62.08871292443967,73.60113674356403,63.927468237389135,69.18666274869065,26.06896551724138,26.06896551724138,24.137931034482758,24.137931034482758,24.137931034482758,23.0,23.0,47.683669403386396,,47.28016990588714,,
